User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
blastnost,@blastnost,2020-02-08T23:57:47.000Z,"It's no coincidence that the politicians refusing to act on climate change are the same ones drumming up hatred against migrants. Isn't that right, 
@realDonaldTrump
 and 
@ScottMorrisonMP
?!",,1,4
bobj72,@bobj72,2020-02-08T23:58:18.000Z,"Please DISCONTINUE USING THE TERM IT'S  CHILLING !!ù [As in 
@realDonaldTrump
's Retaliations.]   It's obvious TRUMP Gleefully Accepts this as an Accomplishment !!   Instead use the Adjective POISONOUSù it's Much More Fitting & Most Appropriate !!.....Quote Tweet
Rachel Maddow MSNBC
@maddow
 ¬∑ Feb 7, 2020
Feinstein says firings are as clear a case of retribution' as she's seen in 27 years as a senatorù https://washingtonpost.com/politics/trump-impeachment-live-updates/2020/02/07/8e7668a6-4998-11ea-bdbf-1dfb23249293_story.html¶",,1,
Damn it Janet,@JanetSYoung1,2020-02-08T23:03:40.000Z,Now the left is all prudish of a beautiful body. You've become the pearl clutching purist. Now the left is all prudish of a beautiful body. You've become the pearl clutching purist. ,7,,2
JPo,@JesryPo,2020-02-08T23:56:41.000Z,Let's remember this when the next black First Lady wears a *gasp* sleeveless dress.,1,,9
"America, You've Been Played...",@Turnoffthemsm,2020-02-08T02:58:20.000Z,I know a guy in the Air Force who has 3 Purple Hearts.  One he got from falling off a ladder while working on an aircraft and breaking his thumb.  Even he couldn't believe he got it! I know a guy in the Air Force who has 3 Purple Hearts.  One he got from falling off a ladder while working on an aircraft and breaking his thumb.  Even he couldn't believe he got it! ,13,,
American Propagandist,@ArmyStrang,2020-02-08T23:59:41.000Z,No he didn't,,,18
Jim Cornette,@TheJimCornette,2020-02-08T23:58:08.000Z,"So does Trump, just ask Putin.So does Trump, just ask Putin.",1,,7
Jose Pro Se,@Jose_Pro_Se,2020-02-08T23:33:34.000Z,"Nope.  This started by discussing whether Vindman sets foreign policy or POTUS. 

Now you are on Trump's kids. That's off subject.Nope.  This started by discussing whether Vindman sets foreign policy or POTUS. 

Now you are on Trump's kids. That's off subject.",2,,1
Irishrygirl,@irishrygirl,2020-02-08T23:58:00.000Z,You seem like the kind of guy that goes to see a plumber when you need a colonoscopy. Vindman telling Ukrainian officials not to discuss foreign matters with American citizens is the right thing to do.,1,,4
Kate,@katcora1,2020-02-08T22:53:13.000Z,"Scott Huffman for Congress
@HuffmanForNCScott Huffman for Congress
@HuffmanForNC",1,1,10
JustSusan,@TassajaraRd,2020-02-08T23:59:25.000Z,Thank you !,,,4
IMPOTOUS,@covfefe1951,2020-02-09T23:56:31.000Z,Lier in ChiefLier in Chief,,1,3
NoelCaslerComedy,@CaslerNoel,2020-02-09T20:30:30.000Z,"That pic with Trump in his clown makeup hurt almost as bad as when his mom caught him masterbating and sent him away to military school for being a nasty' little boy. Am I right Donnie? 
@realDonaldTrump",135,882,4K
#FlyEaglesFly,@SheBleedsGreen,2020-02-09T23:59:58.000Z,Trumped by Mary.,2,2,16
Hsoj,@joshjaycomedy,2020-02-09T23:56:48.000Z,"Fun fact: 
@realDonaldTrump
's transition team didn't know that they had to hire staffers",,1,5
Hounddog1971,@houndinater,2020-02-09T23:58:31.000Z,HELLOOOO DEARY!ùHELLOOOO DEARY!ù,,,5
Sandra Chung,@pagandancer,2020-02-09T23:57:08.000Z,"Here's one for the people feeding into 
@realdonaldtrump
 's lie regarding 
@SpeakerPelosi
 tearing up his propaganda recital. #ImpeachedForLIfe #Impeached45",1,3,4
Doreen,@elliesangelwing,2020-02-09T23:58:57.000Z,"Amen 
Bring it On Lord 
We are all here for You Just like You Prophesied to the woman at the well that we would worship God in Spirit and in Truth Amen 
Bring it On Lord 
We are all here for You Just like You Prophesied to the woman at the well that we would worship God in Spirit and in Truth ",5,6,10
Ellie Baisley,@BaisleyDB,2020-02-09T23:55:42.000Z,"Well, New York has been taken over by foreign voters.Well, New York has been taken over by foreign voters.",,1,1
"The D Man
(same in parler)",@dstedham511,2020-02-09T23:58:07.000Z,"Sooner or layer these terrorists thugs are going to kill someone 
POTUS needs to officially designate them a domestic terrorist group so federal law enforcement can take action before someone is killed 
@realDonaldTrumpSooner or layer these terrorists thugs are going to kill someone 
POTUS needs to officially designate them a domestic terrorist group so federal law enforcement can take action before someone is killed 
@realDonaldTrump",,2,6
ùñÜùñìùñâùñû,@CapNBeardless,2020-02-09T23:58:47.000Z,"A coup is a forceful removal of a leader by a military or civilian uprising, not a process legally protected by a 250 year old document created to make coups unnecessary. Learn some fucking history.",6,,12
NoelCaslerComedy,@CaslerNoel,2020-02-09T21:32:44.000Z,"When you think about the fact that Ivanka, Don Jr, & Eric are the fourth generation of criminals in the Trump clan it help's put the family' in perspective and provides urgency to the point that they must be held accountable at long last. 
@realDonaldTrump",68,1K,3.4K
AZZZZONIE,@_gleng_,2020-02-09T23:58:45.000Z,"As far as we know. What was going on before his grandfather immigrated to the US, back in Bavaria?",1,1,2
LuLu Smith,@islandlulu,2020-02-09T23:58:17.000Z,"Yikes! You are ""goin' round the bend.""Yikes! You are ""goin' round the bend.""",,1,2
Citizens Against Government Waste,@GovWaste,2020-02-09T23:55:17.000Z,"Another strong jobs report: Under 
@realDonaldTrump
, the economy continues to thrive.Economy beats expectations with 225,000 jobs in January, unemployment 3.6%
Employers created more jobs in January than economists expected, with 225,000 workers added to payrolls, the Bureau of Labor Statistics reported, while unemployment ticked up to a still-low 3.6%.
washingtonexaminer.com",,1,1
Dave Smith,@DaveSmithPhoto,2020-02-09T23:55:14.000Z,You left Mitt out of the video.You left Mitt out of the video.,,1,4
waller,@peteralanwaller,2020-02-09T23:55:07.000Z,"I think the one on the left is better looking and slightly more intelligent. 
@realDonaldTrumpQuote Tweet
Night Writer
Stay woke
@JAHarps
 ¬∑ Feb 8, 2020
Replying to @MysterySolvent",,,3
Pres. Elect -The Flying Ace,@ted_tedweidman,2020-02-09T23:59:46.000Z,Young people are caught up in seeing socialism/communism as the fix for the inequities of our society. They don't seem to know that this has never worked. They see Bernie as someone who cares and has answers. I hope the young wake up before it's to late for them!Young people are caught up in seeing socialism/communism as the fix for the inequities of our society. They don't seem to know that this has never worked. They see Bernie as someone who cares and has answers. I hope the young wake up before it's to late for them!,,1,3
There is hope again for the USA.,@Ikdoehetniet,2020-02-09T23:59:31.000Z,"I still believe that the margins in some states by which trump was elected are highly suspicious. 
I doubt he was elected by the American people.I still believe that the margins in some states by which trump was elected are highly suspicious. 
I doubt he was elected by the American people.",1,,4
Cyndy Stachowiak,@CyndyStachowiak,2020-02-09T23:58:48.000Z,It will be in 2020 when you and your psychophants are voted out.It will be in 2020 when you and your psychophants are voted out.,,,2
Aries Marquis,@AriesMarquis,2020-02-09T23:53:30.000Z,"No, because this is contradicting: by societal definition, you are religious. Lol. You believe in God like I do, and you have faith, like I do. Lol. My God is a Spirit, thus, that is spirituality, which, again, is ""religious"" by societal definitionNo, because this is contradicting: by societal definition, you are religious. Lol. You believe in God like I do, and you have faith, like I do. Lol. My God is a Spirit, thus, that is spirituality, which, again, is ""religious"" by societal definition",3,,
Stable Genius Drumpf For Jail,@DrumpfForJail,2020-02-09T23:55:36.000Z,Claiming that you know God is a lie searching for God is the only truth you'll ever know,2,,2
Roger Williams,@PIAccount1,2020-02-09T23:55:40.000Z,"He doesn't run his businesses anymore. If that's the going rate, then it is what it is. Presidents stay at nice properties, and it's always expensive to send the Secret Service along. I met the Clintons and Obamas on Martha's Vineyard.He doesn't run his businesses anymore. If that's the going rate, then it is what it is. Presidents stay at nice properties, and it's always expensive to send the Secret Service along. I met the Clintons and Obamas on Martha's Vineyard.",1,,1
DA Conrad - Biden = A Great America Again!,@DAConrad17,2020-02-09T23:58:42.000Z,"Again cult like replies. Trump can do no wrong. He is right no matter how many facts prove otherwise. This for instance. Trump's said they make no money from the secret service and do everything at cost, so you believe that cost is $650 a night? Enough said!",1,,6
DSR,@Shnrch33,2020-02-09T22:43:06.000Z,"Vote Trump2020
 Vote out Democrat's & Rinos! Vote candidates that will support our great president ‚Å¶
@realDonaldTrump
‚Å© to #maga #kag 
Trump budget would cut $4.4T in spending, boosting defense while slashing safety nets, foreign aid

https://foxnews.com/politics/trump-budget-foreign-aid-defense-border-wall-veterans-homeland-security¶",1,9,12
Mikala C,@Mikala007007,2020-02-09T23:59:21.000Z,*It's important today to WAIT for our President to endorse who ever is running. The left is playing games. Claiming to run on Trumps policies but once in are going with the lefts policies. We must be smarter than they are.,1,1,1
PamJobst,@JobstPam,2020-02-09T23:43:32.000Z,"Maybe but there are a lot of heavily populated areas in the south.  I'm from Minnesota.  We earn more money, pay more federal tax and us less federal programs such as welfare, Medicaid, etc..  we are a blue state.  It's about the money earned and taxes paid.Maybe but there are a lot of heavily populated areas in the south.  I'm from Minnesota.  We earn more money, pay more federal tax and us less federal programs such as welfare, Medicaid, etc..  we are a blue state.  It's about the money earned and taxes paid.",5,,13
michelle bayon,@iamblueeyes,2020-02-09T23:58:40.000Z,It's about time that the red states start paying their fair share.. Just like 45 wants to bully NATO to pay more the blue states should do the same to all the red states that depend on the blues to help them out,1,,5
Rock Hound,@DavidSlwhnd,2020-02-09T23:34:37.000Z,He dont need the money. He went in a billionaire. Other politicians become millionaires once they're in office. That mister kool aid man is a FACT. Can you say puppet on a string.He dont need the money. He went in a billionaire. Other politicians become millionaires once they're in office. That mister kool aid man is a FACT. Can you say puppet on a string.,2,,
Rock Hound,@DavidSlwhnd,2020-02-09T23:57:01.000Z,"I'm not privy to his actual wealth. His billionaire status has been reported thru the news, magazines,books, and other outlets. What do you stand far. What is your misery index. How much have u lost since Trump?",,,
Kristine Giannini,@JEBHR,2020-02-09T23:57:34.000Z,"Awesome 
 Loved seeing you both. #ILovePresidentTrump For all the good he has done for the Country and All Americans.",,,2
Ann,@alf27900,2020-02-09T23:55:23.000Z,It's turning AGAINST YOU.  GOOD WILL WIN OVER EVIL.It's turning AGAINST YOU.  GOOD WILL WIN OVER EVIL.,1,1,8
Augusta,@bratacat,2020-02-09T23:56:53.000Z,"Eek do you think Melania might have tried it on with Andrew, she's always been the ambitious type. Trump was probably third choice, Prince Andrew 1st, then the good looking but perverse Epstein 2nd, then the fat, old orange guy 3rd. Eek do you think Melania might have tried it on with Andrew, she's always been the ambitious type. Trump was probably third choice, Prince Andrew 1st, then the good looking but perverse Epstein 2nd, then the fat, old orange guy 3rd. ",1,,2
"Nicole Henshaw
DONNIE's VALENTINE GIRL",@BH4Life,2020-02-09T23:59:43.000Z,Reviews? Like a movie?? Is there no end to your ego???Reviews? Like a movie?? Is there no end to your ego???,,,2
BLMNational,@BLMNational,2020-02-08T22:02:22.000Z,"Thank you 
@realDonaldTrump
 for the shout out to the American West: ""Our ancestors braved the unknown, tamed the wilderness, settled the wild west, laid down the railroads, [and] dug out the canals."" At 
@BLMNational
 we are, in your words, ""making it greater than ever before.""",149,87,54
Andy Zahn,@NakMakFeegle,2020-02-09T23:58:10.000Z,"My original response to the now deleted original tweet:

The behavior of this account is both embarrassing and deeply saddening. Nothing but pure propaganda.",1,,4
Leia,@TheSWPrincess,2020-02-09T23:57:29.000Z,A 23 follower wonder.A 23 follower wonder.,1,,15
Maryann Hurley,@STRAY502,2020-02-09T21:47:45.000Z,"Nadler and Schiff, Pelosi yes they all lie constantly but there are some people that still have working brain cells and they figured them out.Nadler and Schiff, Pelosi yes they all lie constantly but there are some people that still have working brain cells and they figured them out.",2,,
jessica coelho,@jessicacoelho7,2020-02-09T23:59:29.000Z,Everyone lies but no way anyone lies more then trump does. And his lies are hurting america deeply,1,,2
MikeP,@MikeP70079477,2020-02-10T23:59:50.000Z,"Here it is. See below 
@realDonaldTrump",,5,3
mrsbno,@Mrsbno1andonly,2020-02-10T23:53:55.000Z,"OMG - just when I thought I had heard it all.
@realDonaldTrump
 is masculine??? HAHAHAHAHAHAHA!!!!!!!OMG - just when I thought I had heard it all.
@realDonaldTrump
 is masculine??? HAHAHAHAHAHAHA!!!!!!!",,2,24
