User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Felipe Pareja,@FAPareja,2019-10-01T22:58:22.000Z,"Appropriate for 
@JustinTrudeau
 to be úsounding offù on #onted #onlab unrest. If it were up to him, of course, he'd have already drafted & introduced Back-to-Work legislation for First Reading. Just ask 
@CUPW
. // #canpoli #onpoli #OLP #PCPO 
@Liberal_Party
 #ETFOQuote Tweet
Robert Benzie
@robertbenzie
 ∑ Oct 1, 2019
Education Minister @Sflecce responds to Justin Trudeau: ""It's regrettable that the Prime Minister is politicizing the bargaining process, placing his own political self-interest ahead of the interests of students and parents."" #onpoli #elxn43 

https://thestar.com/politics/provincial/2019/10/01/justin-trudeau-sounds-off-against-premier-doug-ford-over-labour-unrest-in-ontario-schools.html¶",1,3,6
Leonard Roxon,@LeonardRoxon,2019-11-01T22:26:00.000Z,"Something seriously wrong with this thinking!

What kind of people will think this is ok???

Will they think this is ok if it was their own daughters or sons???Pakistani man tells journalist, he rapes children & does not consider it crime
A fearless journalist investigated the cruel violation of children's rights under the Sharia laws in Pakistan. Please Watch and Sh...
speechline.net",75,200,184
President ElectroPigÑ¢,@ElectroPig,2019-11-01T23:57:01.000Z,"And 
@JustinTrudeau
 wants MORE of this in Canada.  AND SOMEHOW HE GOT REELECTED?!?",1,2,8
Andrew Scheer,@AndrewScheer,2019-11-01T14:09:28.000Z,"Powerful and damning words on Justin Trudeau's disastrous policies after another Canadian energy company moves south.

When the energy sector succeeds, Canada succeeds.",843,903,1.9K
Not Given,@Can_ada,2019-11-01T20:14:12.000Z,"Canada is doing great! We love 
@JustinTrudeau
 ",,1,9
J Nussey,@janbear105,2019-11-01T20:32:33.000Z,Then I am guessing you won't be endorsing either Jason Kenny or Doug Ford when they run for the leadership - JK is under RCMP investigation right now and who knows what is in store for DF due to the whole Warren Kinsella fiasco. Prime Minister Trudeau is doing fine thanks.Then I am guessing you won't be endorsing either Jason Kenny or Doug Ford when they run for the leadership - JK is under RCMP investigation right now and who knows what is in store for DF due to the whole Warren Kinsella fiasco. Prime Minister Trudeau is doing fine thanks.,1,5,23
"Proud Canadian &
Citizen - Wendy",@wdilnot,2019-11-01T19:46:46.000Z,A sun columnist. Enough said.  Canada voted so we don't end up like USA or Ontario. Get over it.A sun columnist. Enough said.  Canada voted so we don't end up like USA or Ontario. Get over it.,1,3,7
Maureen Davies,@M_A_Davies,2019-11-01T21:23:45.000Z,Scheer's campaign would have gotten him impeached so what is your point....Scheer's campaign would have gotten him impeached so what is your point....,,1,15
Miss Tammy,@mack3636,2019-11-01T21:18:47.000Z,"More proof 
@JustinTrudeau
Is nothing more than a compulsive liar!

VIDEO: Premier Scott Moe Slams Trudeau's HypocrisyVIDEO: Premier Scott Moe Slams Trudeau's Hypocrisy - Spencer Fernando
""And because they don't seem to be located in a certain area of this nation, we are seeing words not actions by this Prime Minister."" Saskatchewan Premier
spencerfernando.com",2,13,27
Jillian Piper,@jillianpiper3,2019-11-01T22:22:58.000Z,"""Culture is not a costume.""
@EWBCarleton
 hosted an event on the ""TruDo's and TruDon'ts"" of Halloween costumes in light of 
@JustinTrudeau
's brownface scandal.

Read what they had to say before stepping out to Halloween parties this weekend!Quote Tweet
The Charlatan
@CharlatanLive
 ∑ Nov 1, 2019
NEWS: Thinking of costumes to wear for Halloween parties this weekend?  Carleton's Engineers Without Borders hosted an event to prevent culturally inappropriate Halloween costumes.  Read it here: 
https://buff.ly/2Nshy6Q",,1,6
Don Rae,@rae_don,2019-11-01T23:19:29.000Z,"When will you care about people in the west. 
Over the 4 years of your reign...Families, kids & grandkids have been losing their homes, suicides are way upWhen will you care about people in the west. 
Over the 4 years of your reign...Families, kids & grandkids have been losing their homes, suicides are way up",,,3
Steve Colclough,@ColcloughSteve,2019-11-01T18:39:51.000Z,"The #NDP must think they know more than the scientists who warn of the dangers of #LNG #Fracking 
For once I would like to hear 
@theJagmeetSingh
 or 
@JustinTrudeau
 or 
@AndrewScheer
 declare a #ClimateEmergency. #ClimateChange is playing out. It's time to act aggressively. #justdoitQuote Tweet
Sue Andrews
@sjandrews76
 ∑ Nov 1, 2019
The BC #NDP would have you believe that #LNG is safe and a ""clean"" source of energy. Neither is true. #LNG is fracking. It's toxic fallout is forever. And when things go wrong, they go horribly wrong. This article is as true as when it was first published. https://thetyee.ca/News/2017/04/28/How-Safe-is-LNG/¶",,14,13
ùêèùêáùêàùêã,@Philminator,2019-11-01T22:11:41.000Z,"We're Canadians, it's going to take a lot more than 100km/h winds to take us down.We're Canadians, it's going to take a lot more than 100km/h winds to take us down.",4,4,31
jack mcgraw,@redmcgraw1,2019-11-01T17:04:05.000Z,He won the election and remains the PM.He won the election and remains the PM.,3,1,19
Stephen Best,@BestStephen,2019-11-01T14:50:25.000Z,"Remember the claim that 
@JustinTrudeau
, the Promise Breaker, made about being 'progressive.' It just isn't true. However, if he wants to win a majority in 2023 he as to win back progressives. This doesn't help him do that.Quote Tweet
David Macdonald
@DavidMacCdn
 ∑ Oct 31, 2019
The feds are going to introduce a $6 bil tax cut (by 2023), mostly for richer families.  Here are all the graphs, averages, distributions you might want to know about this proposal 
http://behindthenumbers.ca/2019/10/31/who-wins-and-who-doesnt-from-the-new-middle-class-tax-cut/¶
@ccpa #cdnecon #cdnpoli",1,3,3
Matthew Forbes,@VaughanPappy,2019-11-01T14:14:01.000Z,"Sour grapes, chum. Most unbecoming.Sour grapes, chum. Most unbecoming.",2,1,37
David L. Hutchinson,@DavidHutch,2019-11-01T16:32:14.000Z,Get some help Brian.Get some help Brian.,,2,10
Mike Geraghty,@MikeGeraghty67,2019-11-01T22:28:09.000Z,"@acoyne
 floats the ""...civil war brewing within the Conservative party"" trial balloon on 
@JustinTrudeau
's behalf in the hope that it will get some traction.
Their fear of Scheer is palpable. Keep doing what you're doing 
@AndrewScheer
.
#Round2Quote Tweet
Andrew Coyne
@acoyne
 ∑ Nov 1, 2019
Scheer facing new kind of civil war brewing within the Conservative party | National Newswatch https://nationalnewswatch.com/2019/10/31/peter-mackay-again-denies-hes-angling-for-run-at-conservative-leadership/¶",4,4,12
pocemon,@pocemon111,2019-11-01T22:09:10.000Z,"you didn't tweet on Halloween, don't think we didn't notice you didn't tweet on Halloween, don't think we didn't notice ",2,3,10
Rachel Aiello,@rachaiello,2019-11-01T19:40:44.000Z,"NEW, via an intv w 
@EvanLSolomon
 on 
@ctvqp
: Harper's former dcomm said that Scheer's position on same-sex marriage ""could be fatal"" to his future as leader because not supporting it is ""viewed increasingly as bigotry."" 
http://ctv.news/YIQvQyM #cdnpoli #CPC",20,22,25
Carolyn Munro,@Carolyn_Munro,2019-11-01T20:17:17.000Z,"Enough of this BS.  Why is Media continually harping on this, you got your way - we have the most divisive PM reelected.
Maybe discuss why no comment from 
@justintrudeau
 concerning the financial investors leaving Canada, oh wait because it is Western Canada.",5,3,14
#CongoIsBleeding #EyesOnUganda Gatebuke,@shinani1,2019-11-01T19:49:16.000Z,"Des espions parmi nous https://youtu.be/62_3noAEYjc It's about time #Canada catches up to the rest of the world & recognize #Kagame & his RPF for the mass murderers & genocidaires they are. THE WORLD MUST KNOW. Our duty is to spread that knowledge 
@JustinTrudeau
 #Rwanda #RwOT",,16,21
"christina louisa
ŒßœÅŒπœÉœÑŒØŒΩŒ±",@WatersOfMarch11,2019-11-01T23:15:52.000Z,"Cons are whiney. They dig really deep to find things to whine about. But comparing Trudeau to Trump, the Nazi sympathizer. C'mon Cons are whiney. They dig really deep to find things to whine about. But comparing Trudeau to Trump, the Nazi sympathizer. C'mon ",1,5,4
Jean-Nicolas Beuze,@jnbeuze,2019-11-01T21:17:02.000Z," To the 
@JustinTrudeau
 Government & newly elected MPs:
 Canadian youths want you to do more for refugees.
 They are proud of Canada's long tradition of compassion.
 They value the contributions of refugees to their communities.Canadian youth believe Canada can do more for refugees
Last fall, youth (high school students) from across Canada came together to discuss the issues facing refugees in Canada and globally.
unhcr.ca",,12,24
John,@Downtown476,2019-11-01T23:30:20.000Z,"Another sad news day in AB. I'm sure 
@SohiAmarjeet
 and 
@Bill_Morneau
 will once again tweet on how disappointed they are and as for 
@JustinTrudeau
 our PM is he even in the country?
Calgary-based Pengrowth Energy's stock plummets after sale announcementThe following media includes potentially sensitive content. Change settings
View",2,7,14
this and that,@pahl_brighteyes,2019-11-01T13:28:07.000Z,"So is this ""45 is really a good person""? And, could you show where Trudeau tried to bribe a foreign government to interfere with an election? That would seem to be more of a Scheer-Kinsella kind of thing.So is this ""45 is really a good person""? And, could you show where Trudeau tried to bribe a foreign government to interfere with an election? That would seem to be more of a Scheer-Kinsella kind of thing.",1,5,34
Karen,@dkreative1,2019-11-01T19:29:10.000Z,"9 silenced vital witnesses from RCMP investigating Trudeau on Obstruction of Justice. 

What's Trudeau hiding?

Sounds similar to watergate where the biggest crime was the coverup. 

If you recall, that's when Nixon WAS impeached. 

So yes, 
@brianlilley
 example here is correct.",4,5,18
Dr. Robyn Christine Waite (PhD),@WaiteRobyn,2019-11-01T15:48:04.000Z,"Vaccines are one of the most cost effective ways to protect people around the world, yet 1 in 7 children don't receive the basic vaccines they need. I think Canada should do more by investing in 
@GlobalPolioEI
! 
@JustinTrudeau
 @ElizabethMay
 @theJagmeetSingh
 @AndrewScheer
 ¶",,5,7
Dr Gill Leighton,@DrGillLeighton,2019-11-01T20:19:56.000Z,"Threatened, triggered, whatever they like to call it - Liberals are going all out to pretend that #Canadians don't want 
@AndrewScheer
 as 
@CPC_HQ
 leader.  But we do: 1 million more voted for him than loser 
@JustinTrudeau
 #TrudeauMustGo #cdnpoli #tcot #onpoli #uspoli #abpoliQuote Tweet
Dr Gill Leighton
@DrGillLeighton
 ∑ Nov 1, 2019
#Canadians all know that @AndrewScheer did a great job in the #elxn43 - after all he got more than 1 MILLION more votes than Trudeau. Which is why Liberals are trying SO hard to get rid of him lol. Dignity in the face of Trudeau's nasty campaign #TrudeauMustGo #cdnpoli #onpoli",,9,12
Kevin Bull,@YyzkevinBull,2019-12-01T15:56:32.000Z,"What you're failing to realize is time is not on 
@fordnation
's side. His #OneTermParty party will likely face an embarrassing election when his term is up (before 
@JustinTrudeau
's) and his reduced to a skateboard-sized contingency at Queen's Park.Quote Tweet
G.T. Lem
@gtlem
 ∑ Nov 30, 2019
David Akin (Global News) says the next Federal Election, the Conservatives will have Doug Ford FRONT & CENTER campaigning with them because in a few years time, Doug Ford popularity and positive numbers will be an asset to the #CPC Party. 

#cdnpoli #CPC #onpoli",,2,26
BRENT GIBBONS,@GibbonsBrent,2019-12-01T18:20:13.000Z,"One last point I like to make today!  
@cfl
 @NFL
 @nhl
 @MLB
 @realDonaldTrump
  Canadians aren't fighting back to make CANADA GREAT! In time all Pro- teams should consider moving to other U.S Of EH states!  
@RebelNewsOnline
 @CoachsCornerDC
 @TrueNorthCentre
 @seanhannity
 @TheTorontoSunOne last point I like to make today!  
@cfl
 @NFL
 @nhl
 @MLB
 @realDonaldTrump
  Canadians aren't fighting back to make CANADA GREAT! In time all Pro- teams should consider moving to other U.S Of EH states!  
@RebelNewsOnline
 @CoachsCornerDC
 @TrueNorthCentre
 @seanhannity
 @TheTorontoSun",,,3
hadi,@hadi91022184,2019-12-01T15:12:17.000Z,"#RESETTLEMENT4SINGLEREFUGEES 
#HELPREFUGEESININDONESIA 
We are single Refugees,
We are not Criminal ,
We want live like others human ,
resettlement country help refugees of Indonesia. 
@AustralianLabor
 
@cnni
 
@BBCWorld
 
@ABC
 
@JustinTrudeau
 
@KompasTV
 
@rac_sydney
 
@jokowi",,3,4
Nicole_in_AB,@nicole_in_AB,2019-12-01T21:13:56.000Z,"I'm almost thankful that CPC did not win.  A few things would have changed (like c48, c69 & C tax) but as soon as the next progressives got in again, they'd be right back to treating AB, SASK & east BC like garbage.  We need out.

Kenney starts our path w/ more independence now.I'm almost thankful that CPC did not win.  A few things would have changed (like c48, c69 & C tax) but as soon as the next progressives got in again, they'd be right back to treating AB, SASK & east BC like garbage.  We need out.

Kenney starts our path w/ more independence now.",2,,7
Josip Dasoviƒá,@jdasovic2,2019-12-01T22:40:35.000Z,"Psst: You can't have any of BC. And good luck with coming out of Canada with any land. Your land sits either on Treaty Land (agreed to BEFORE Alberta became a province) or federal national parks. In the meantime, the political uncertainty won't help attract investment dollars.",1,,6
David Akin,@davidakin,2019-12-01T19:23:25.000Z,"Just now: 
@jkenney
 says that in 10 days, he'll lead a team of cabinet ministers and senior deputy ministers to Ottawa to meet with 
@cafreeland
 and others. Goal: ""A full-court press to ensure our Alberta voice is heard loud and clear.ù #cdnpoli",134,128,421
Lyle Stewart,@LyleStewart55,2019-12-01T20:50:00.000Z,"Yes. 2nd time in my lifetime a Trudeau has got Albertans blood boiling.  Change is coming...whatever it takes!  Of course none of this would happen if we had 78 seats! 
@justintrudeau
 @PremierScottMoe
 @fordnation
 @sunlorrie
 @manny_ottawa",10,4,13
Sandra Girardau,@SGirardau,2019-12-01T23:04:37.000Z,"I love Scheer, but seriously how did this fool get voted in again.I love Scheer, but seriously how did this fool get voted in again.",4,1,6
CroweDean Consulting,@crowedean,2019-12-01T16:36:11.000Z,"I read your 
@JustinTrudeau
 book - Common Ground and got a sense of your values and priorities. Could I make arrangements to send you copy of úA Knapsack Full of Dreamsù to influence your thinking on dealing with the vulnerable and homeless crisis? Direct message me ASAP #ActionQuote Tweet
CathyCrowe
@cathyacrowe
 ∑ Nov 28, 2019
https://forewordreviews.com/reviews/a-knapsack-full-of-dreams/¶
Buy local. Support independent bookstores or order here:
https://books.friesenpress.com/store/title/119734000072503186¶",,2,10
tweety bird,@Emilyfo04914299,2019-12-01T21:18:03.000Z,If only the liberals could see through their elitists Party?They are enjoying a fat living off the backs of the very people who vote for them. How ironic! Those of us who see  them for who they are will not keep silent. We cannot allow these arrogant elites control our lives.If only the liberals could see through their elitists Party?They are enjoying a fat living off the backs of the very people who vote for them. How ironic! Those of us who see  them for who they are will not keep silent. We cannot allow these arrogant elites control our lives.,1,1,2
Mr. Bill K. (on Gab @BillK56),Mr. Bill K. (on Gab @BillK56),2019-12-01T21:34:43.000Z,We had a chance to get rid of them but through corruption and unethical behaviour they stole the election. It's not going to happen in the next election.,1,3,3
worldof_home,@HomeWorldof,2019-12-01T19:02:47.000Z,"Trudeau was worried about the carbon footprint of his small campfire when he was camping with his kids, he's a hypocrite, whether or not wood is burned or decomposes.
He inherited a fortune built from owning gas stations but denies other's their jobs in Canadian oil and gas.Trudeau was worried about the carbon footprint of his small campfire when he was camping with his kids, he's a hypocrite, whether or not wood is burned or decomposes.
He inherited a fortune built from owning gas stations but denies other's their jobs in Canadian oil and gas.",1,11,12
professor C,@kochtb606,2019-12-01T22:23:27.000Z,"He is a prime minister? He sounds like he has brain damage,  WHAT THE HELL DID HE JUST SAY? HE CAN'T EVEN FORM A COHERENT SENTENCE.He is a prime minister? He sounds like he has brain damage,  WHAT THE HELL DID HE JUST SAY? HE CAN'T EVEN FORM A COHERENT SENTENCE.",2,2,3
Jude Langdon,@judith_angharad,2019-12-01T10:34:12.000Z,"Hi there 
@JustinTrudeau
, we're getting the Christmas decorations out at home here in Wales and my daughter, Anna, wanted you to know she's making sure you're not left out.

Merry Christmas / Joyeux No√´l!",,,8
Mark Collins,@Mark3Ds,2019-12-01T23:39:27.000Z,Wasn't that just oh so damn' decent of #China's formin #WangYi? Peach of a fellow eh? And certainly someone with whom Canada's new formin #Fran√ßoisPhilippeChampagne can readily do our #compradors' business. #cdnfp #MengWanzhou #Huawei #Kovrig #Spavor #CCP #WeltmachtWasn't that just oh so damn' decent of #China's formin #WangYi? Peach of a fellow eh? And certainly someone with whom Canada's new formin #Fran√ßoisPhilippeChampagne can readily do our #compradors' business. #cdnfp #MengWanzhou #Huawei #Kovrig #Spavor #CCP #Weltmacht,1,,1
Mark Collins,@Mark3Ds,2019-12-01T23:57:33.000Z,"Former Cdn ambassador 
@David_Mulroney
 on #MengWanzhou: ""it's hard not to feel that the tight time frame for decision making was a blessing, enabling us to do the right thing before other, less-principled agendas had time to emerge""https://theglobeandmail.com/opinion/article-a-year-ago-ottawa-did-the-right-thing-by-arresting-meng-wanzhou-we/¶ #cdnfp #Huawei #ChinaOpinion: A year ago, Ottawa did the right thing by arresting Meng Wanzhou. We're still paying the...
Canada must now stop treating China as some old friend with whom we've had a temporary disagreement
theglobeandmail.com",2,3,3
The Salvation Army,@tsatoronto,2019-12-01T23:08:56.000Z,"Some highlights of our #Christmasinthesquare w/ 
@TheJUNOAwards
 winner 
@DRUGRANGE
 @Jadeshiphopacad
 Star School Academy & a Special appearance by 
@JustinTrudeau
 #thesalvationarmy #givinghope #charity #philanthropy #BlackFriday #christmastime #freefamilyfun",,4,6
Kirk Bigelow,@BigelowKirk,2019-12-01T03:55:40.000Z,"Like I said before, Mississiasauga the new hood ! Thanks to 
@JustinTrudeau
  !! Truth hurts bleeding heart liberals, doesn't it !!Like I said before, Mississiasauga the new hood ! Thanks to 
@JustinTrudeau
  !! Truth hurts bleeding heart liberals, doesn't it !!",9,4,12
Ed the Sock,@EdtheSock,2019-12-01T17:40:49.000Z,"Know what also hurts? Thinking. Try it, you frikkin' idiot. I suppose Trudeau's responsible for the shootings that occurred under Harper, Chretien, in the US. Frikkin' moron. Rather a bleeding heart than a defective brain. And discover 'spell check'.",2,1,39
Fair Vote Canada,@FairVoteCanada,2019-12-01T21:05:24.000Z,"Please read: 
@JustinTrudeau
 "" ...politicians elected under one system have always been reluctant to change the system that brought them to power. It is time for political leaders to acknowledge that simple but fundamental conflict of interest.""
#ca4erLetter: Dear Justin: You can still keep your electoral reform promise
Editor: An open letter to Justin Trudeau, Prime Minister of Canada: When your government retreated from its promise of electoral reform in time for the 2019 election, you referred to a lack of...
burnabynow.com",7,72,120
Beth Campbell Duke,@BCampbellDuke,2019-12-01T14:31:44.000Z,"Canada. Where is pharmacare on our priority list 
@JustinTrudeau
 @theJagmeetSingh
 @ElizabethMay
?Quote Tweet
Olivier Codol
@OlivierCodol
 ∑ Nov 30, 2019
I've had T1 diabetes for 14y, yet today I bought insulin for the 1st time. I had a ball in my throat when I tucked in my credit card î because @uwopaw removed healthcare rights to all postdocs, and no private healthcare wants a diabetic.
That's the result. Should last a month!
Show this thread",1,4,4
AlbertaGirl,@AlbertaGrl,2019-12-01T20:21:17.000Z,"Imagine a pollster in Canada saying this about 
@JustinTrudeau
 or 
@theJagmeetSingh
 or 
@ElizabethMay
 

What would you be saying about it.  
@VoiceOfFranky
.Quote Tweet
Stephen Taylor
@stephen_taylor
 ∑ Nov 30, 2019
Shame on you, Frank Graves.",1,4,3
The West Block,@TheWestBlock,2019-12-01T16:35:22.000Z,"The Globe and Mail's Ottawa Bureau Chief 
@RobertFife
 says that 
@JustinTrudeau
 will need to strike a tone of humility in his upcoming #SpeechFromTheThrone 

#cdnpoli",52,29,29
Pam Palmater,@Pam_Palmater,2019-12-01T18:28:15.000Z,"Canada Battles First Nations Children in Foster Care: my latest #YouTube video re 
@JustinTrudeau
 @CrownIndigenous
 @Min_IndServ
 failure to fully comply w legal orders of Canadian Human Rights Tribunal to end racial discrim v FN kids 
@cblackst
 @CaringSocietyCanada Battles First Nations Kids in Foster Care
In 2007, the First Nations Child and Family Caring Society (FNCFCS) headed by Dr. Cindy Blackstock, filed a discrimination complaint with the Canadian Human ...
youtube.com",,11,17
David Akin,@davidakin,2019-12-01T18:44:24.000Z,"Compare and contrast: 
@JustinTrudeau
 readout of Nov 12 meeting 
@PremierScottMoe
 is long and relatively detailed. http://bit.ly/2R8doUY   Just-released readout of phone call Trudeau had with Moe Friday is one line long: http://bit.ly/33AzoKU #cdnpoli #skpoliPrime Minister Justin Trudeau speaks with Saskatchewan Premier Scott Moe
Prime Minister Justin Trudeau spoke on November 29 with Saskatchewan Premier Scott Moe. The Prime Minister and the Premier affirmed their shared commitment to ongoing collaboration on efforts to...
pm.gc.ca",6,3,3
Justin Trudeau,@JustinTrudeau,2019-12-30T20:39:35.000Z,"A home for the holidays got more affordable for some families this year. Because earlier in 2019, we launched the First-Time Home Buyer Incentive ì to help with your down payment and lower your mortgage when you buy your first home.Quote Tweet
Justin Trudeau
@JustinTrudeau
Officiel du gouvernement - Canada
 ∑ Mar 25, 2019
Buying your first home is a big ì and expensive ì step, and we want to help. Find out more about the new First-Time Home Buyer Incentive: https://bit.ly/2CsGwhL",353,261,1.2K
The Right Honourable Lee Evans,@Evelynne24,2019-12-31T15:56:32.000Z,"Buyer Beware!
Do you really want Jr and his cult of theives owning a part of your home?
That's the question you must ask yourself, before opening this can of BS!",4,13,28
R. Honourable Bobs ur Uncle,@BobsurU61156565,2019-12-31T23:24:40.000Z,A new decade without your incompetence......  looking forward to your resignation.   #trudeautwoface #TrudeauCorruption #TrudeauWorstPMA new decade without your incompetence......  looking forward to your resignation.   #trudeautwoface #TrudeauCorruption #TrudeauWorstPM,1,,19
Sarah Marshall,@FreakyHair,2019-12-31T22:24:15.000Z,Thanks to your government I can't afford to celebrateThanks to your government I can't afford to celebrate,,,18
Glen Murray,@Glen4Climate,2019-12-31T17:31:45.000Z,"Canada being left out of the low carbon economy. On its way to being a taker not a maker economy. Big credit for this  going to 
@jkenney
 @fordnation
  & 
@JustinTrudeau
 for being spectators in the new economy.  https://cnn.com/2019/12/30/tech/tesla-china-model-3/index.html¶",32,60,107
RM_Thunderbolt,@RMThunderbolt7,2019-12-31T22:09:13.000Z,Glen - why don't you lead the way and dispose of your android phone which is made possible via the folks in O&G and the hard working miners in foreign countries,,,9
Joann,@stevjo9,2019-12-31T23:09:16.000Z,Stay safe. I hope soStay safe. I hope so,2,,
Nancy Ryck,@ryck_nancy,2019-12-31T23:53:26.000Z,He is doing just fine in Costa Rica which was paid for by the tax payer. He is sipping his expensive vodka from a box thingy.,,,11
Doug Kenwright,@Kursk1939,2019-12-31T22:52:45.000Z,"No pictures? No stories? No curious reporters wondering why the radio silence? They ARE good little lapdogs, aren't they?No pictures? No stories? No curious reporters wondering why the radio silence? They ARE good little lapdogs, aren't they?",,1,5
"President- Kirk D Bowlby
#PPC202?",@kdbowlby,2019-12-31T21:17:05.000Z,Justin: Hold my sipping cupJustin: Hold my sipping cup,1,2,31
Phil,@stewykills,2019-12-31T22:27:38.000Z,4 more years #TeamTrudeau4 more years #TeamTrudeau,2,1,13
Lee,@doke33lee,2019-12-31T16:13:42.000Z,"@fordnation
 @Sflecce
 @GregRickford
 @OntarioPCParty
 @celliottability
 @ToddSmithPC
 
Are you going to write about the rough year PCs in Ontario are having? All of these MPPs lie about the cuts to education, Indigenous Affairs, health care &autism funding. 
That would be a good read@fordnation
 @Sflecce
 @GregRickford
 @OntarioPCParty
 @celliottability
 @ToddSmithPC
 
Are you going to write about the rough year PCs in Ontario are having? All of these MPPs lie about the cuts to education, Indigenous Affairs, health care &autism funding. 
That would be a good read",1,2,4
"Jacinthe Payant
PM #JustinTrudeau = Hero",@JacinthePayant,2019-12-31T22:12:07.000Z,"Grateful for you PM Trudeau. It's a Happy New Year due to your leadership. 
2020 Grateful for you PM Trudeau. It's a Happy New Year due to your leadership. 
2020 ",5,3,18
Thomas A. Lukaszuk,@LukaszukAB,2019-12-31T19:14:27.000Z,".
@jkenney
 prefers to send Carbon Tax dollars to Ottawa, instead of collecting and managing them within Alberta. In the mean time, Albertans will spend few extra millions on federal and provincial lawyers. That's the bet result. Congratulations 
@JustinTrudeau
 !!!  #AbLeg #cdnpoliQuote Tweet
Matt Wolf
@MattWolfAB
 ∑ Dec 31, 2019
Albertans twice voted in big numbers against carbon taxes in 2019. But all the usual characters are baffled as to why the Alberta Government just won't join them in cheerleading for more taxes on Albertans.

Statement from @doug_schweitzer https://alberta.ca/release.cfm?xID=67380A1BF28B8-CAAC-BB72-9BEFF08DC8520C04¶ #ableg #abpoli",20,74,260
Vickie Somers #TeamCanada #CanadaGuards,@SoMersVick,2019-12-31T19:29:20.000Z,"Are you aware that those in Kenney's caucus are from anti-abortion groups and religious fanatics?  These people don't know how to take care of a province, because their agenda is to serve their cults.",,4,13
Dr. Melissa Kimber (She/Her),@mel_kimber,2019-12-31T20:13:10.000Z," I am so sorry for your pain, Kelly. 
@JustinTrudeau
 , I hope that 2020 will bring a National Suicide Prevention Strategy with real commitments in funding & accountability, . 
@CharlieAngusNDPQuote Tweet
Andr√© Picard
@picardonhealth
 ∑ Dec 31, 2019
Acclaimed #Inuit singer-songwriter Kelly Fraser died by #suicide amid struggle with #PTSD, family says, by @AndreaWoo https://theglobeandmail.com/canada/british-columbia/article-inuit-singer-songwriter-kelly-fraser-died-by-suicide-amid-struggle/?utm_medium=Referrer:+Social+Network+/+Media&utm_campaign=Shared+Web+Article+Links¶ via @globeandmail #trauma #mentalhealth",,3,15
Tyler Meredith,@tylermeredith,2019-12-31T19:26:36.000Z,"úIt's a progressive policyù

úThe takeaway is that the rebates do help to restore the spending power of householdsù

More research proving what 
@JustinTrudeau
 @cathmckenna
 @Bill_Morneau
 said

Carbon rebates work while helping people.
#cdnpoli

cc: 
@CPC_HQStudy shows carbon-tax rebate helps lower-income earners the most
The research backs the federal government's assertions about its policy
theglobeandmail.com",9,116,234
ConnectALLtheDots,@solvealltheprob,2019-12-31T21:01:47.000Z,"Just reminding you again, 
@JustinTrudeau
, that when I voted for you in 2015, #YouHadOneJob and NOTHING is more important than restoring democracy! Its never too late to do the right thing. You owe Canadians an Independent Citizens' Assembly on Electoral Reform. #ERfirst",1,5,8
"Cheryl
CANADA",@mini_bubbly,2019-12-31T23:07:22.000Z,Happy New Year 2020Happy New Year 2020,1,2,26
Sue Andrews,@sjandrews76,2019-12-31T21:55:48.000Z,"Thunberg, 15 Other Youth Call Out Canadian, Norwegian Fossils for Violating Children's Rights https://theenergymix.com/2019/12/16/thunberg-15-other-youth-call-out-canadian-norwegian-fossils-for-violating-childrens-rights/¶ via 
@TheEnergyMix
She is talking about YOU 
@justintrudeauThunberg Calls Out Canada, Norway - The Energy Mix
Greta Thunberg and 15 other youth are calling out Canada and Norway for violating children's rights and urging them to wind down oil and gas production.
theenergymix.com",,4,8
Bill Crawford,@Freud2Sigmond,2019-12-31T19:05:19.000Z,"Trump can't turn around without the MSM all over him yet our Liberal MSM gives our Liberal PM a pass. 
@CBCNews
 , 
@globalnews
 , 
@CTVNews
 start doing your jobs and stop being a lap dog for 
@JustinTrudeauQuote Tweet
Cristina
@Cricrifi
 ∑ Dec 30, 2019
#WhereIsTrudeau? Come on. Someone must know what he's been doing for the past 10 days. @RosieBarton @CBCKatie @ChantalHbert @foxnewsdesk @bueller?! twitter.com/lschiefner/sta¶",,4,9
MyHbby,@Djfury4412,2019-12-31T23:38:25.000Z,"Why is there is a media blackout 
@JustinTrudeau
 @gmbutts
 @cafreeland
 @cathmckenna
@telfordk
@Bill_Morneau
 @HarjitSajjan
 @liberal_party
 @manny_ottawa
 @MrStache9
 @ezralevant
 @AndrewScheer
 @jamesbezan
@PierrePoilievreWhy is there is a media blackout 
@JustinTrudeau
 @gmbutts
 @cafreeland
 @cathmckenna
@telfordk
@Bill_Morneau
 @HarjitSajjan
 @liberal_party
 @manny_ottawa
 @MrStache9
 @ezralevant
 @AndrewScheer
 @jamesbezan
@PierrePoilievre",,5,8
malta,@malta75616353,2019-12-31T15:44:21.000Z,"@JustinTrudeau
 needs the Carbon tax money so he can fly with 2 private planes on his umpteenth holiday this year. Anyone who believes this tax is about the environment is so gullible they likely believe the Liberals care about them and their family@JustinTrudeau
 needs the Carbon tax money so he can fly with 2 private planes on his umpteenth holiday this year. Anyone who believes this tax is about the environment is so gullible they likely believe the Liberals care about them and their family",1,4,21
